"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",2,1,1.386294,1,-1.386294,1,0.2,20,0.286177925366517,1.40561162128474,0.168839920105109,0.721701781100153,1.01571167590004,1.06623912733394,0.775625057466115,0.159607582173533,21.0209530052729
"result.2",2,1,1.386294,1,-1.386294,1,0.2,20,1.15707436878552,1.76676579797296,0.505028391489699,0.51771527566019,1.18957816184618,0.574417434607335,0.898305606929022,0.192084072368884,17.3459581657802
"result.3",2,1,1.386294,1,-1.386294,1,0.2,20,-0.0303002038290111,1.61689816579633,-0.209392652693663,0.520527919370783,1.08449127754391,0.846412678180351,0.789992133154447,0.191277779446179,26.4351064906256
"result.4",2,1,1.386294,1,-1.386294,1,0.2,20,0.571511974800855,0.825624177618693,-1.5663448260547,1.17795874279089,1.00026433551676,0.921385258072709,0.596848716500862,0.193213672189901,24.9408965925495
"result.5",2,1,1.386294,1,-1.386294,1,0.2,20,1.08307207658633,0.711597176657946,-0.379866564946452,1.41786587439527,1.10863008969087,1.17865168281385,0.49850940668329,0.181729731379247,26.6569739616474
"result.6",2,1,1.386294,1,-1.386294,1,0.2,20,1.07909065370739,0.982586697771421,-0.818695219821048,1.25423846899337,1.06011014265844,0.929834357767755,0.751533290265669,0.185960148205696,25.7280985139104
"result.7",2,1,1.386294,1,-1.386294,1,0.2,20,1.1416827832201,0.604005996907669,-1.07236709045506,1.83943697117644,1.0340676826724,1.37814137543254,0.406446182191494,0.18290015621693,23.9632455008193
"result.8",2,1,1.386294,1,-1.386294,1,0.2,20,0.741649353584909,1.11267319350847,-0.503995508234583,1.19244277249754,1.04514266617169,1.04916919698402,0.590089715310021,0.185123855963331,25.972793034294
"result.9",2,1,1.386294,1,-1.386294,1,0.2,20,0.453826430059962,1.1008136454527,0.367133741422086,0.393266133310416,0.323526267220662,0.994871304988498,1.00189251529886,0.20870589750041,24.7250144045509
"result.10",2,1,1.386294,1,-1.386294,1,0.2,20,0.108007521226801,0.612956002968936,0.25369539028763,2.16571093844511,0.768725381857162,1.44851263345596,0.487390395206711,0.207250120680968,18.2514732441437
"result.11",2,1,1.386294,1,-1.386294,1,0.2,20,0.403063130707479,1.05233397274882,0.437027544553015,0.576795562838939,1.11353719588962,1.15867696550747,0.638527768827308,0.212518267670696,25.5711142324846
"result.12",2,1,1.386294,1,-1.386294,1,0.2,20,0.525569475984288,0.773968296009961,0.21965761261115,1.04900152491498,0.984962182986407,1.00421512268262,0.789833138224545,0.198709341581994,26.2831803906581
"result.13",2,1,1.386294,1,-1.386294,1,0.2,20,0.263577392486325,1.30591808873743,0.0966268714264601,0.505192499957142,1.1472922521203,0.706196570265975,0.905621380869985,0.20220292314826,23.6082454270403
"result.14",2,1,1.386294,1,-1.386294,1,0.2,20,0.454630341362909,1.02934746227753,0.140207370453905,0.44091175143729,0.793902964802973,1.01645884007254,0.818478365062569,0.197601466467625,18.6877487100948
