"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",2,1,1.386294,1,1.386294,1,0.8,20,0.235970370203901,1.22776762221672,1.87439335061525,1.66290543261567,1.02058187464524,0.763854970509064,1.12889578989288,0.771479534404868,22.2864846732655
"result.2",2,1,1.386294,1,1.386294,1,0.8,20,-0.43185959427511,1.35569481108545,1.9919113431491,1.31793488495576,0.815711390319566,1.01611666050908,1.05896018307273,0.8306656083516,22.028189709556
"result.3",2,1,1.386294,1,1.386294,1,0.8,20,0.345770861630012,1.11107212470869,2.56527638899279,1.76020392685479,0.930309701232778,0.788574783499587,1.09258016520445,0.821425778180778,20.5830027110244
"result.4",2,1,1.386294,1,1.386294,1,0.8,20,-0.107004123164685,1.43030961528826,2.3748454793117,1.79082834660977,0.970639409800041,1.03369033767366,0.888074796232997,0.822453786716538,19.9002841853678
"result.5",2,1,1.386294,1,1.386294,1,0.8,20,-0.142449636223607,1.55892752364981,1.57153786491478,1.25037172801719,0.985053879024838,0.607093822804386,1.08797613864601,0.821813757039156,22.2190879037064
"result.6",2,1,1.386294,1,1.386294,1,0.8,20,-0.179061423067131,1.53540645041842,1.92048746892651,1.53102366053957,0.985756960840937,0.741547484357367,0.936860787700544,0.821958758278509,22.1688459427855
"result.7",2,1,1.386294,1,1.386294,1,0.8,20,0.111609690504943,1.35282808358874,2.19096623457682,1.5171058185762,0.977550275561855,0.815758394234577,0.900983965468711,0.8198753241091,22.3300854501474
"result.8",2,1,1.386294,1,1.386294,1,0.8,20,0.261254538500049,1.36822406691424,1.98485510926993,1.34961504726259,0.992742865165656,0.807111517544191,0.918777840401762,0.819902567222915,22.3838686081758
"result.9",2,1,1.386294,1,1.386294,1,0.8,20,0.775761068287155,0.999497967753141,1.99230648698147,2.13716489498802,0.97516805615886,0.877349258694253,0.95712037899138,0.786730707939344,18.6620951639341
"result.10",2,1,1.386294,1,1.386294,1,0.8,20,0.931100874469955,0.939075414926845,2.86283493249349,1.1347941073902,0.968416682007948,0.959892325765536,0.98117100869628,0.810313256145472,19.9342672507093
"result.11",2,1,1.386294,1,1.386294,1,0.8,20,0.621284118865758,0.980858466596253,2.40109203228628,1.91193121696698,1.01833344224638,0.862766435358527,1.04060381817072,0.78928776999035,23.0579958953588
"result.12",2,1,1.386294,1,1.386294,1,0.8,20,0.0853782432786967,1.27532292513482,1.06609984936488,2.07326960799171,0.783672840590841,0.63522906479407,1.27035659558136,0.784768669133122,21.58103897587
"result.13",2,1,1.386294,1,1.386294,1,0.8,20,0.965447314238406,0.757121514493661,2.97413619332628,2.22343005607199,1.13233349777328,0.810759243446493,0.965280748812319,0.783313246453137,20.8118453620145
"result.14",2,1,1.386294,1,1.386294,1,0.8,20,1.54060298631246,0.875181962217471,1.42005437058475,1.28049894196659,1.05016042452804,0.571517577230562,1.23269663913632,0.788154096074953,22.0118818597518
