"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.19",3,2,1.386294,1,1.386294,1,0.8,20,1.06273478585255,1.11810613943472,1.1033614541643,1.07508962879704,0.891846347814302,1.01084848993954,0.998764735460918,0.789166739082362,20.7021163833989
"result.20",3,2,1.386294,1,1.386294,1,0.8,20,1.3809290040062,1.02306743599571,1.44920762503224,0.899542523577417,1.05486408868119,0.981449920873316,0.987053493426012,0.780561822582976,20.791255036375
"result.21",3,2,1.386294,1,1.386294,1,0.8,20,0.23621849447076,1.54639329464618,1.4440038186381,1.17675305621202,1.02636259220372,1.03038143880851,1.00261896564484,0.783219287053405,18.6880456536436
"result.22",3,2,1.386294,1,1.386294,1,0.8,20,0.380670604516522,1.44915750242792,1.95042131013752,0.792394649121351,1.06390167944369,0.965637691981807,0.997356415720433,0.788480700025781,18.1516083518937
"result.23",3,2,1.386294,1,1.386294,1,0.8,20,1.22201987768461,1.15791476158278,1.68122339268589,0.890399566620393,1.02259630520633,0.956403421970378,0.997577407343142,0.808458784113749,19.2428969415844
"result.24",3,2,1.386294,1,1.386294,1,0.8,20,1.60345004159668,0.850946715564866,1.38236736560128,1.05561886063479,1.03876396180728,0.959241612701393,1.03933571263041,0.817113697665915,18.8318522438273
"result.25",3,2,1.386294,1,1.386294,1,0.8,20,0.455608760265019,1.65153434904705,1.62835366223924,0.992425803820909,0.982770195162017,0.989351273103575,1.01069195104398,0.805288534368399,22.5818493550753
"result.26",3,2,1.386294,1,1.386294,1,0.8,20,0.762687024325616,1.23765454585603,1.77862409150887,0.792592368469203,1.08463844221061,0.943117862088698,0.974154565299734,0.798917766787791,22.2351881619801
"result.27",3,2,1.386294,1,1.386294,1,0.8,20,1.22650694384176,1.11051584233856,1.61305307962021,0.917723234442453,1.06219251862886,0.991435789964924,1.02130985966195,0.79075847808288,17.3240720054014
"result.28",3,2,1.386294,1,1.386294,1,0.8,20,0.482675827549842,1.65702130685129,1.95790316280172,0.732254664246731,1.03301647836874,1.00422188934517,0.973011894576657,0.814648866553925,20.7039233516648
"result.29",3,2,1.386294,1,1.386294,1,0.8,20,0.489970435467197,1.15544155847254,1.51779320867616,0.865444549811388,1.01605696431911,0.991796155342874,1.03144017311103,0.784535251046803,20.4811310322123
"result.30",3,2,1.386294,1,1.386294,1,0.8,20,1.78940444606464,0.879394869374794,1.51258070674768,1.16857153937522,0.990401534025201,1.05201985364759,0.985310451523392,0.80309484791245,19.0659352129052
"result.31",3,2,1.386294,1,1.386294,1,0.8,20,2.04097103787546,0.6730498741073,1.45146162042599,0.929549681185803,1.03196164658139,1.0100919036198,0.996070646193981,0.770823399308482,19.9827960125901
"result.32",3,2,1.386294,1,1.386294,1,0.8,20,0.257508053349122,1.49810867154118,1.52089368753892,0.998814479337542,0.965231345869282,1.03728142601108,0.987744727217394,0.812145661125588,20.116922371106
"result.33",3,2,1.386294,1,1.386294,1,0.8,20,1.75398803818398,0.831943358499264,1.20508518839022,1.09716943367552,1.01602435653102,1.00930886393523,1.02022431118182,0.82859623801983,20.8744710607187
"result.34",3,2,1.386294,1,1.386294,1,0.8,20,1.7045765304413,0.850667489373639,1.20180248542067,1.18364571297427,0.984044407671601,0.965597124802821,0.998943488053007,0.798661046893655,20.5077555079759
"result.35",3,2,1.386294,1,1.386294,1,0.8,20,1.31660149950516,0.8324171273957,1.36798200490176,1.08666656155323,1.12589079733084,0.979527714180861,1.00553164258423,0.793110910608018,19.6542399738004
"result.36",3,2,1.386294,1,1.386294,1,0.8,20,1.0712181733226,1.1037811104638,1.62816118326646,0.974949850900505,1.07403130931613,0.933528091301273,0.987400019945679,0.786904007512053,20.4755664232188
"result.37",3,2,1.386294,1,1.386294,1,0.8,20,0.493589197613761,1.37232732942631,1.52325137780264,0.902396668831715,0.981557796897725,1.0217139019305,1.00540848116061,0.791285254699394,20.3294117283304
"result.38",3,2,1.386294,1,1.386294,1,0.8,20,1.28716563691869,1.00470728424751,1.50045362102244,0.950386474173113,0.993605280029181,1.0222771247109,0.981873163477191,0.800933379589159,19.7357566884466
"result.39",3,2,1.386294,1,1.386294,1,0.8,20,1.3358694529938,0.994283861286706,2.07527212873778,0.700233010168194,0.98814748155411,1.05455209623647,1.02966888529906,0.810742116378102,21.790198292361
"result.40",3,2,1.386294,1,1.386294,1,0.8,20,1.27325699299717,1.01071083526206,1.24648380287952,1.06070051171855,0.928356374795697,0.993075328557691,1.02399864723721,0.789281424337373,20.213029237095
"result.41",3,2,1.386294,1,1.386294,1,0.8,20,0.316067529178479,1.694727805393,1.42155208631768,1.02394601408823,1.04330161193558,0.994574134741825,1.05179666938493,0.802814506808349,19.9897676473478
"result.42",3,2,1.386294,1,1.386294,1,0.8,20,0.699052524465671,1.29468514711845,1.76717304852579,0.84859763642136,1.03898791331215,0.951496123006618,1.00770434083183,0.802605178142772,20.5427911495831
"result.43",3,2,1.386294,1,1.386294,1,0.8,20,1.26488242386809,1.04468150774908,1.57404664807953,0.921288417350336,0.938854125225584,0.973551631432773,1.02813301779668,0.808738325123419,21.6342683377935
"result.44",3,2,1.386294,1,1.386294,1,0.8,20,0.600516457965035,1.23009326692719,1.52968574892848,1.09829666245919,0.905772845664462,1.02365172582431,0.989932877907242,0.800898668395475,19.5680561161346
"result.45",3,2,1.386294,1,1.386294,1,0.8,20,0.774089945590383,1.0530533036225,1.89042121219519,0.989714244044704,1.04942924303786,1.05167437878245,0.973158216179869,0.788848512184621,20.5900747485032
"result.46",3,2,1.386294,1,1.386294,1,0.8,20,1.57406968884068,0.879515726248492,1.2821490169762,1.07671016029854,1.02937962469813,0.984948093142527,1.01538291462909,0.802650930264947,20.8564890576275
"result.47",3,2,1.386294,1,1.386294,1,0.8,20,1.13834178006271,1.05022003335996,1.66722314710231,0.915138859701473,0.992024387198246,1.04060971810111,0.992320753538186,0.800401042974494,20.0508192829401
"result.48",3,2,1.386294,1,1.386294,1,0.8,20,1.85088817092184,0.892290350948457,1.2855037272726,1.07315414331302,1.00995845002634,0.993890220043423,1.01486044536395,0.823012701265266,20.0268355317941
"result.49",3,2,1.386294,1,1.386294,1,0.8,20,1.36464657700452,1.03797230887802,1.48725668290431,0.994686740777277,1.10031721821589,0.936994588651214,1.01061434772706,0.778340381220166,20.5279563868208
"result.50",3,2,1.386294,1,1.386294,1,0.8,20,1.22561627492139,1.09079781485129,1.52778944897181,1.00841461261066,1.12915626161818,0.961728373423959,1.0021894136647,0.838984828041122,18.1545671946081
