"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",2,2,1.386294,1,-1.386294,1,0.2,20,0.296812423804139,0.898886946622908,-0.24275704798775,0.646732201131992,0.436479226840584,1.28832393102717,0.994617523562497,0.199264403310909,22.8066363810999
"result.2",2,2,1.386294,1,-1.386294,1,0.2,20,0.609282287565818,1.47080859960594,-1.52516192507222,1.07972797786825,0.830335174539123,0.865263138248639,1.08679814814102,0.208912905681094,18.893776390448
"result.3",2,2,1.386294,1,-1.386294,1,0.2,20,0.465178353632987,1.06374988450527,-1.2297981874002,0.931414708923613,0.92212601156776,1.14159668314149,1.15077311293837,0.182756896171457,26.8967280606289
"result.4",2,2,1.386294,1,-1.386294,1,0.2,20,0.682377811271508,0.960788446382913,-1.28382074470219,0.913325702988936,0.735517676708748,1.05174106770959,0.879423607188908,0.213113222357702,29.2945676555464
"result.5",2,2,1.386294,1,-1.386294,1,0.2,20,1.08683617734202,2.15571900201955,-1.35303905836226,0.983490415427469,0.999618540399675,1.07045339889576,1.05648874058489,0.194107752908754,24.0438279581938
"result.6",2,2,1.386294,1,-1.386294,1,0.2,20,1.07201035738456,2.16557676346635,-1.36589180284166,0.989957717208206,1.00042629921229,1.07309933994901,1.05610824739277,0.195755384785184,23.6937376277865
"result.7",2,2,1.386294,1,-1.386294,1,0.2,20,0.777526405600403,1.54808553225955,-1.20079373023999,0.953693200529127,0.951981279564315,1.10745957321201,1.05485799836744,0.196762666513518,24.0403663462466
"result.8",2,2,1.386294,1,-1.386294,1,0.2,20,0.649663249412648,1.7782708909443,-1.20127161889896,0.934587673800056,0.995733370390985,1.06619296928699,1.05170215916806,0.195863553998275,24.1243120996092
"result.9",2,2,1.386294,1,-1.386294,1,0.2,20,1.22666735250256,0.542326382673316,-0.957910762531643,0.824410731917321,0.866270494314235,1.04078492800926,1.1241358716456,0.224756757557066,19.1499876376596
"result.10",2,2,1.386294,1,-1.386294,1,0.2,20,0.55098309162925,1.78762973293909,-0.750357929946159,0.737619232335059,0.844174236285175,0.99603521748991,1.0158571099958,0.206695079358122,20.8870332540531
"result.11",2,2,1.386294,1,-1.386294,1,0.2,20,0.603315521794326,1.46858673953014,-1.61028541502486,1.06967356466717,1.08072113618105,0.853107420813962,0.962275894635057,0.191443145813413,17.2007298117665
"result.12",2,2,1.386294,1,-1.386294,1,0.2,20,0.361154289219305,1.02798535068423,-0.368472713517188,0.798606046013119,1.11541140197413,1.04390045911389,0.934493936527622,0.208982465104534,19.056944629428
"result.13",2,2,1.386294,1,-1.386294,1,0.2,20,1.18425240297211,1.19982701493176,-1.76308017575388,1.21521758117417,0.990666670990053,0.79348554189767,1.18389254090455,0.221101340287951,18.3624757561448
"result.14",2,2,1.386294,1,-1.386294,1,0.2,20,1.2167981418508,1.45386481151578,-1.51883451388085,1.15663100865924,1.03791829009242,0.912510298817638,1.04568350158679,0.224553842555121,22.7656665090842
"result.15",2,2,1.386294,1,-1.386294,1,0.2,20,1.41231302770987,1.38016213616628,-1.46065530560576,1.14251621554022,1.04212623969857,0.915145327659474,1.04536517034114,0.223803096987055,23.0307976517705
"result.16",2,2,1.386294,1,-1.386294,1,0.2,20,1.4401804927452,0.794569431722137,-1.27357622336201,0.986399812920961,1.04371449359141,0.996862438068438,1.06077446484691,0.204468921538648,26.0116462487439
"result.17",2,2,1.386294,1,-1.386294,1,0.2,20,0.19223522648799,1.27115497204904,-1.0710380825662,1.05333460262257,0.790219893151591,0.944195806751745,0.986607602531443,0.184071995842472,24.4727684528737
