"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",2,3,1.386294,1,1.386294,1,0.8,20,0.648552010871399,1.31742859260416,1.2532280243311,1.1016745545534,0.977398541029185,0.955802631505789,0.98212977037478,0.785234450404195,20.4414248317096
"result.2",2,3,1.386294,1,1.386294,1,0.8,20,1.25685711186272,1.63154529942117,1.42681301246933,0.863748203058262,0.986492612193344,1.02153756705119,0.987929528001107,0.778157316530768,22.4784902209408
"result.3",2,3,1.386294,1,1.386294,1,0.8,20,1.90016499644026,1.06321384892526,1.37043059283653,0.971813519846599,0.995090624501474,1.04644351936008,1.01643104435061,0.856832386142853,20.862491909714
"result.4",2,3,1.386294,1,1.386294,1,0.8,20,1.10655884947388,1.17308609749448,1.42631679661969,0.995295348303428,1.02051343888691,0.968202293106903,1.02028636290246,0.79894045219228,19.7482526411634
"result.5",2,3,1.386294,1,1.386294,1,0.8,20,1.09942293952024,1.19581835068399,1.70604140016004,0.830944706312481,0.924049098791034,1.07706879117706,0.982478395342749,0.777084060805149,18.1374359724858
"result.6",2,3,1.386294,1,1.386294,1,0.8,20,1.14371235199331,1.18316122996314,1.69105429771233,0.843499911201518,0.925052551180117,1.07924210941847,0.981731281372551,0.777118132920527,18.023595816642
"result.7",2,3,1.386294,1,1.386294,1,0.8,20,1.07035462383059,1.21152055024124,1.7017975764483,0.834253602067587,0.924690087381389,1.07473448506366,0.98251418678499,0.777003179609004,18.0992830044458
"result.8",2,3,1.386294,1,1.386294,1,0.8,20,1.08479735341541,1.19601522809303,1.71670884376021,0.829791992186421,0.923210567252574,1.07633129549262,0.982399606750782,0.777258705306726,18.0462695301587
"result.9",2,3,1.386294,1,1.386294,1,0.8,20,0.844225579092128,1.51537159806389,1.14229040670723,1.10071192611791,0.908153893739544,1.06535452867193,1.00631671934068,0.809613684360938,19.9994345249802
"result.10",2,3,1.386294,1,1.386294,1,0.8,20,1.03210255059598,1.2190703042101,1.11755782136715,1.10911962680308,1.02541610502944,0.994128054207242,1.02734517523553,0.814722126494842,19.9043918550265
"result.11",2,3,1.386294,1,1.386294,1,0.8,20,0.833023885633035,1.22804657888365,1.58965111486772,1.03682849507221,0.933945625340384,1.02355105220642,0.971866908196514,0.805017281958225,19.1372964520443
"result.12",2,3,1.386294,1,1.386294,1,0.8,20,1.01548056827167,1.0540541765007,1.41374283202462,0.992465908009455,0.833487540193557,1.09791775385861,0.989098071935575,0.82394274433706,21.3727180341303
"result.13",2,3,1.386294,1,1.386294,1,0.8,20,1.9955520576547,0.742540844453544,1.07497849629762,1.10529948389308,1.01962816851864,0.926682565643681,0.980655033587827,0.79902610328902,21.5271271569649
"result.14",2,3,1.386294,1,1.386294,1,0.8,20,0.975585002671705,1.1509953921078,1.53224891916455,0.995397792088203,1.01804307982997,0.983150439101203,1.03205048980693,0.805530916371449,19.5080486689367
"result.15",2,3,1.386294,1,1.386294,1,0.8,20,2.2756648465714,0.773523326877488,1.35438346623469,1.00440616053321,1.04983376967436,0.980172642387611,1.00313526059146,0.792820480016149,19.088601861612
"result.16",2,3,1.386294,1,1.386294,1,0.8,20,1.67282592897724,0.781081313156016,1.13632517463059,1.13865910801908,0.993238292188881,0.987447575219025,1.00200602218915,0.768591850958881,22.6218933274742
"result.17",2,3,1.386294,1,1.386294,1,0.8,20,1.57858603481895,1.05467596222928,1.49309449649661,0.936938467415685,0.993700084847696,0.982121744207733,1.00264689816896,0.783071935608905,19.6403475602044
"result.18",2,3,1.386294,1,1.386294,1,0.8,20,0.179330169801843,1.51107879483127,1.47990473547358,0.973535307107576,0.890338704354226,1.05693923882966,0.998507524302863,0.803095490967916,22.2445495182223
"result.19",2,3,1.386294,1,1.386294,1,0.8,20,1.67597685954394,0.988479731780433,1.53304959297963,1.06526645901469,0.906155457213183,1.01949881794154,1.0339737141696,0.777231191362409,22.9917312041749
"result.20",2,3,1.386294,1,1.386294,1,0.8,20,1.22699069564312,1.16011727883064,1.99193686247209,0.741000409686182,0.986386602454174,0.984212703363234,0.975926951853166,0.791235014979655,18.2097144285035
"result.21",2,3,1.386294,1,1.386294,1,0.8,20,1.95238643834515,0.744462038767399,1.4678864012556,1.08663295750183,1.07040180865222,0.98707853587443,0.976564456133183,0.791101635613543,20.9196009606885
"result.22",2,3,1.386294,1,1.386294,1,0.8,20,1.11833751915862,1.26859201274808,1.36794420093051,1.04332431499474,1.00855403977299,1.01795627323564,0.996024512836246,0.803401353853795,20.3042018153818
"result.23",2,3,1.386294,1,1.386294,1,0.8,20,1.20032431285339,1.44305368019416,1.4687962319724,0.893730588679826,0.949921584503808,0.965999179845229,0.983297842472246,0.80868333765597,19.6129135096145
"result.24",2,3,1.386294,1,1.386294,1,0.8,20,1.8343644665669,0.818056951356313,1.1914404291785,1.06030921022002,0.942432979139755,1.06515744570758,0.994937234901072,0.798563695009035,20.6931657078253
"result.25",2,3,1.386294,1,1.386294,1,0.8,20,0.67775472863689,1.29514333676562,1.60275943390491,0.977261487614977,0.894886586252109,1.02420376594895,0.998484679665154,0.791024815367198,18.0765692759177
"result.26",2,3,1.386294,1,1.386294,1,0.8,20,1.68387336897115,0.873668960619446,1.29990204291293,0.99741688800849,0.952728449592325,0.882316235246819,1.01232082534837,0.81677147410962,18.1953823922836
"result.27",2,3,1.386294,1,1.386294,1,0.8,20,1.16287998328652,1.06687271116805,1.47843392849854,0.957386599418617,0.954134316406062,1.00379932106669,1.0078182797962,0.782501844349654,17.7941255081442
