"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",4,4,1.386294,1,1.386294,1,0.8,20,1.73175668244885,0.879936020698971,1.4101547176419,1.0493167886222,1.01236498900138,1.00431500997468,0.997976417445288,0.809047766322356,18.3297428375415
"result.2",4,4,1.386294,1,1.386294,1,0.8,20,0.356490128703872,1.46185273004439,1.29433593574078,1.06472483297742,0.883190680837009,1.02575623477864,0.98055875086437,0.788413185688017,17.9214063177904
"result.3",4,4,1.386294,1,1.386294,1,0.8,20,1.3247900564309,0.998933394986384,1.67448058803076,0.836880441539121,1.05900184522243,1.02869126846738,1.00059861327562,0.79851723987198,20.4443410609609
"result.4",4,4,1.386294,1,1.386294,1,0.8,20,1.38126938140567,1.08130195888768,1.37025057128128,1.04214054388388,1.00634309883868,1.02089368287714,0.99910525734428,0.813208212767468,18.4822842731704
"result.5",4,4,1.386294,1,1.386294,1,0.8,20,1.25301653656142,1.08108738187145,1.29957825919975,1.00792889057018,0.912400922435836,1.00996764136382,0.999662327609273,0.776422935901402,19.5319885364434
"result.6",4,4,1.386294,1,1.386294,1,0.8,20,1.31341005591562,1.05337733804379,1.2941109273102,1.01016075341196,0.914336636206334,1.01106120066934,0.999430655432545,0.776931006856031,19.5628994618538
"result.7",4,4,1.386294,1,1.386294,1,0.8,20,1.27305076683544,1.06758356410973,1.29978678026557,1.00681451939863,0.911835685333182,1.00986386557902,0.999814718556766,0.776698367853436,19.553343543284
"result.8",4,4,1.386294,1,1.386294,1,0.8,20,1.28513032891621,1.06538583072875,1.298665148156,1.00662311682504,0.914527159817828,1.01093791509369,0.999467926884106,0.777241359254445,19.5674862793304
"result.9",4,4,1.386294,1,1.386294,1,0.8,20,0.603643969698704,1.25263473409855,1.34475471971617,1.02532340270987,0.929909783013544,1.0153471895891,0.985695406909631,0.82317763710972,20.7469110044525
"result.10",4,4,1.386294,1,1.386294,1,0.8,20,0.449441869297197,1.30948248083982,1.39777353307708,1.00153121003064,0.972814141319494,1.00343620788764,0.98873557611606,0.809236447233212,20.7371900312833
