"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.6521302085238,0.996281706352487,-1.20281930152971,0.91195326863043,0.889171189455653,1.02010509099053,1.0240866755962,0.17855514915278,22.4919663910412
"result.2",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.830530677539766,0.760619622405893,-0.987411880533785,0.822107908259807,1.04453162563873,0.906165438454196,1.02954295599928,0.190279487799288,22.4375580074711
"result.3",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.77214551289684,1.25878970031256,-1.01708826392248,0.910528933841754,1.10928151024508,0.922408739074213,0.99803033098513,0.201320039981028,21.651980481718
"result.4",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.89689104166843,1.18766046100879,-0.79441575156684,0.809824733926065,0.90326941154264,0.91087892539492,1.00717032136769,0.191940048647001,17.2950798506778
"result.5",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.25123982822037,0.963110067031431,-1.00109955757154,0.918859418775144,1.0515686227176,1.02057048550107,0.955789775770901,0.221486087152057,24.6818949961468
"result.6",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.20122709833038,0.946018330575257,-0.995127597371926,0.918346987846828,1.05065084200664,1.02515086165602,0.955145937520915,0.221301139681915,24.645162610413
"result.7",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.28736342522953,0.964524352750376,-0.94018956156018,0.901826977367116,1.04585657390165,1.02473064824409,0.955738073613873,0.221060908522627,24.8282482619867
"result.8",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.32997820506658,0.976798497760077,-0.909944972087955,0.888954278828484,1.0466515430049,1.01592276040498,0.955495216056509,0.221340216330467,24.9700820319556
"result.9",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.55948623123436,1.06652280187525,-0.504104625704359,0.696396980645567,0.96334434949667,1.0532855489852,0.995084621577785,0.206893188422604,20.5159607491535
"result.10",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.74632075755367,1.12263176934586,-1.04028325528626,0.887005446988444,0.854692361082708,1.00860393546167,0.978074225470523,0.210967716342989,23.5821752859613
"result.11",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.916827085611,1.15436864644074,-1.63278788403359,1.09699431512011,0.813796412616457,0.940936929259079,1.05996411676766,0.200242882077933,22.5508248882984
"result.12",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.19561285152194,0.889094035761355,-1.07477755941576,0.869220375344216,0.954742505323581,0.800988263135503,1.05774813654839,0.179479211264582,20.3334389863327
"result.13",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.42364739266984,1.02215786022129,-0.89306783001506,0.880806460359169,0.957977872845752,1.11353022651139,0.979224048111395,0.195165059209078,23.1514317441039
"result.14",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.822295499088401,0.797370629646944,-1.22307205059453,0.983223368859038,0.921814209574896,0.950287200761423,0.981566943925548,0.193133320232954,20.3074816425583
"result.15",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.26757933317228,1.20603924366717,-1.34933509412263,0.995099999984004,0.947596747458149,0.999397651436847,1.02418287078769,0.192824881602479,25.7128958682862
"result.16",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.837240337739519,0.799716939386256,-1.05931319789842,0.868850245794608,0.973144201372112,0.915310822211563,1.01017519094846,0.16144813503526,25.77155973753
"result.17",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.37521190500834,1.0052095933271,-0.754569261930206,0.859074187858227,0.98645314559981,0.984315209458692,1.01881284936831,0.191638765905222,19.6969652501269
"result.18",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.39176385641497,1.01953628610144,-1.17669279946015,0.919626890696893,0.991268372574826,0.885775921843924,0.989917575315518,0.187195754317088,23.0873649874286
"result.19",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.764717905064712,0.7204406255365,-1.0775175821801,0.912890823868118,0.770424246898362,0.99517001653698,1.05506340988975,0.183354789450177,20.7530200099232
"result.20",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.5876339123611,1.06325593874613,-1.75121516760087,1.12701827162712,0.984656656782431,0.887179829934273,1.013141809494,0.189130793013549,22.0295156404479
"result.21",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.807045539705678,0.73567688925697,-1.04184180261842,0.830508894414458,0.967097521005787,1.0964177579193,1.01010581785771,0.186118742378928,20.8541242837543
"result.22",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.97916331359327,1.20225515970002,-0.460241028698781,0.739195757528502,1.07859330119694,1.02821047867088,0.966515248850458,0.20569715763998,23.264821278346
"result.23",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.53579762294955,1.03497414429104,-0.655311601844353,0.780015453617254,1.16949884852701,1.08483089245102,0.998538993582875,0.211687673319615,22.0465285867827
"result.24",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.7494888057266,1.07201578247411,-0.594353511304379,0.69503400229222,1.0432417651276,1.07735437859272,1.01602057579427,0.196830842772718,18.1901264731042
"result.25",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.32247337447734,0.949918383324264,-1.25927875425472,0.940344491861112,0.939337993802671,0.980761960156504,0.988453275134411,0.216096008087939,19.9171928934708
"result.26",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.05509760227862,0.861204275984554,-0.890698693355937,0.789930494116404,0.805332569247342,1.07726445558052,0.972993015207019,0.177112851784606,24.9645214152855
"result.27",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.959540042828759,0.839964682202219,-0.838747548998446,0.806023798230124,1.05663614516265,0.865694742555127,1.0071771227686,0.17170715657346,18.540621979531
"result.28",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.7002603692858,1.07892277364245,-1.14890844606827,0.898411855033637,0.871450989420762,0.970867519864809,1.01179425168542,0.214014682077859,24.387125660384
"result.29",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.14207355562191,1.27470783298751,-1.36890299050446,0.995361297843515,0.96724525714018,0.964348011707428,0.978793807286101,0.217621539218398,24.2860819175147
"result.30",4,3,-1.386294,1,-1.386294,1,0.2,20,-0.974956338783701,0.786185059014742,-1.05440582141598,0.967305696359686,0.880666880284094,1.00581585363603,1.01198589991381,0.195237157281285,19.8881536264598
"result.31",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.13454269150025,0.89398779511781,-0.870239020464008,0.844704703167089,1.05617600804344,0.947105611843252,1.02095508545179,0.181533347775286,19.1626750890786
"result.32",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.41217087097007,1.47022328943211,-1.30022062460936,0.98045963330424,0.782170715233005,0.986505985574471,0.996066890123341,0.213056077184204,22.2128712046
"result.33",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.8607030487429,1.57799012318911,-0.78350492572391,0.761046395849992,0.867951564783706,1.01477113887635,1.02042199560842,0.205385357134812,18.3921581533228
"result.34",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.15650369526705,1.15549124388919,-1.05504532746019,0.910696185721267,0.823696149239507,1.02001285847339,1.00968308571472,0.170974083010032,20.0949590596772
"result.35",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.38746822580044,0.925948618119308,-0.748625278125381,0.837005561126165,0.877630054075474,1.03537177562155,0.981462528049911,0.208115137670197,23.0519012111309
"result.36",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.25367328456111,0.895125163339905,-1.07388868181571,0.880740818516725,0.788761328527505,0.978577763829834,1.0359230338712,0.199542376509666,18.8373615911768
"result.37",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.33637071011129,1.33395495744033,-1.55213663148596,1.05523711720879,0.833772600817709,0.94699469534387,1.02915327479701,0.193090361168888,20.4058946345835
"result.38",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.45668255830723,0.969959551562899,-1.44853903517269,1.02022324767788,0.86372827089644,1.02133919611698,1.03876347262551,0.188987225327709,24.8735394061797
"result.39",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.02052859521419,0.913928728487348,-0.869805030571667,0.872814576940749,1.0344605158568,0.863323341891358,1.03179923441421,0.208670478649605,20.5610340504131
"result.40",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.05973494974995,0.843060354930886,-1.36456794510139,0.948546458381787,1.04132060565562,0.960061849312817,0.960627687009417,0.207504140397064,20.2859473912726
"result.41",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.94013156387606,1.01093361557444,-1.38871541535904,0.987255402554964,1.05066080015021,0.980107740009556,1.06435484428414,0.174198402705627,25.6610024687495
"result.42",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.33673322944139,1.01541511196245,-0.904977581591762,0.86041407589343,1.18895149535787,0.981137500397569,0.992239563824959,0.198386073117857,21.9572606594842
"result.43",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.31605508655571,0.86426880019892,-0.657189904527056,0.787640444348091,0.878390996334277,1.09122831073692,0.954797857061928,0.190032782976705,18.5454426886745
"result.44",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.07451032592921,1.18556358238669,-1.15001078605049,0.944287741547669,0.798677746790925,1.0455382946091,0.968398729776607,0.16277676507019,22.2318476683758
"result.45",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.51994681224797,1.00008011290076,-0.886765714107953,0.823159184087508,0.922439919140038,0.934074050168681,1.04291609185264,0.209654198397076,19.5070077776734
"result.46",4,3,-1.386294,1,-1.386294,1,0.2,20,-2.01133891779764,1.08067223518059,-1.0802870257735,0.918559173367762,0.925593933199924,0.965680529968494,1.01134615117308,0.215613025228438,22.3379803532826
"result.47",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.59403726506436,1.04162312996612,-0.967413669487904,0.897436789963374,0.981698239569052,1.02054438494012,1.00876164211994,0.206044651112725,20.121307970612
"result.48",4,3,-1.386294,1,-1.386294,1,0.2,20,-1.24674879942364,0.917144725524806,-1.29168258166035,0.961830451116971,0.912141056682868,0.990267262952112,0.984474705535946,0.206132045995106,21.6114583125816
