"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",2,2,1.386294,1,1.386294,1,0.8,20,1.01307697614409,1.11073372135082,1.62866092472172,0.862423524804239,1.03775615477478,0.966955527797993,1.02617232590418,0.806952631932362,20.9649300327843
"result.2",2,2,1.386294,1,1.386294,1,0.8,20,0.850119771486857,1.41987196623965,1.51666542867922,1.01474616186853,1.16565373368119,0.937491614160112,0.968807860521113,0.802580979481599,19.3626130880534
"result.3",2,2,1.386294,1,1.386294,1,0.8,20,1.28929644071447,1.08403699183052,1.85676869150551,0.784318970009353,0.905451209269424,0.988742369386466,0.965760292023935,0.79706444496885,21.9299243364468
"result.4",2,2,1.386294,1,1.386294,1,0.8,20,1.5000342807824,0.724406225907093,1.83767402661418,0.845482233897081,0.84387690695385,1.08829356990618,1.02574557915112,0.786952047365486,18.1906862870303
"result.5",2,2,1.386294,1,1.386294,1,0.8,20,1.09755960375849,1.07618589632706,1.56680937540958,0.951925712583146,1.01413788948914,0.950960626999445,0.994310701721669,0.824347763457219,18.174448563926
"result.6",2,2,1.386294,1,1.386294,1,0.8,20,0.968397951962963,1.13700904193856,1.60399155111236,0.927727263802222,1.01048765305809,0.952830390699213,0.993146228991773,0.824467698623528,18.1721349197062
"result.7",2,2,1.386294,1,1.386294,1,0.8,20,0.976507957573876,1.12581783377847,1.61269905961745,0.939042503812356,1.01216293888272,0.957567107760128,0.991868234763972,0.824390259931448,18.2147602206377
"result.8",2,2,1.386294,1,1.386294,1,0.8,20,1.02075139148804,1.10924509598941,1.57290621689007,0.949667733973779,1.00721239487707,0.954162574044707,0.99385179621686,0.825291455279305,18.1666004285147
"result.9",2,2,1.386294,1,1.386294,1,0.8,20,1.16058498012477,1.29175248596108,1.58896112369377,1.01940984817609,1.0109194912841,1.04645614195883,1.0228829219512,0.812816227491198,22.402165259367
"result.10",2,2,1.386294,1,1.386294,1,0.8,20,0.523172293609956,1.21594899451637,1.93389084627954,0.795272295658596,1.03897205294146,1.01091030543601,1.00086474652417,0.784771995489609,21.059416373912
"result.11",2,2,1.386294,1,1.386294,1,0.8,20,1.67909037046359,0.855905812404927,1.36033065446729,0.898119519739033,1.09044604053174,1.00368148738852,0.996311570983972,0.791760436457236,17.634733981089
"result.12",2,2,1.386294,1,1.386294,1,0.8,20,1.18559965288427,1.21063530195781,1.35888337917868,1.06240246639108,1.03378104646283,0.947699833435521,1.00922619126929,0.813241683854602,21.9845782435187
"result.13",2,2,1.386294,1,1.386294,1,0.8,20,1.55854202886195,1.03896099291775,1.27772045301708,1.17088237946851,1.01891531339462,0.983052983944195,0.98510339650764,0.812816079147482,20.0592301635112
"result.14",2,2,1.386294,1,1.386294,1,0.8,20,1.06460857764676,1.26241225647148,1.70600270047181,0.876398101135664,0.974799990639203,1.06090816878082,0.929221524898872,0.816842708042379,21.0337902511959
"result.15",2,2,1.386294,1,1.386294,1,0.8,20,0.603164428637359,1.37409070870337,1.87484217733244,0.757000778763755,1.00359796319173,1.06539232691886,1.00929717208216,0.822767381082745,19.9849497804882
"result.16",2,2,1.386294,1,1.386294,1,0.8,20,0.560107121453287,1.46889163547719,1.86919771769976,0.779465449954989,1.00198438833563,0.959193952011721,1.03118978521779,0.81888465807164,20.6465973012409
"result.17",2,2,1.386294,1,1.386294,1,0.8,20,0.933701469395854,1.27161870714296,1.27893373847666,1.05053412280622,1.10542502450779,0.954901269190746,1.05348032662887,0.799018224353049,21.3036662611159
"result.18",2,2,1.386294,1,1.386294,1,0.8,20,0.76764924991938,1.37835393170043,0.930845008644039,1.27459830456317,0.973642148763326,0.909899456333227,1.00604108706687,0.779075628388028,20.8816706715103
"result.19",2,2,1.386294,1,1.386294,1,0.8,20,0.557945168837975,1.31968311102946,1.79280193937789,0.859030503197434,0.952536331839032,0.9476212893281,1.00892479280542,0.817223525418681,21.2311007989806
"result.20",2,2,1.386294,1,1.386294,1,0.8,20,1.39137615659392,0.778494307924559,1.31000552110901,1.03073620394264,1.11725027235353,0.946752047822045,1.00438904726085,0.840432801148352,20.8157074410443
"result.21",2,2,1.386294,1,1.386294,1,0.8,20,1.6692277438143,0.781548917088508,1.74219382997588,1.01730653637176,0.998823260837169,1.07764492841251,1.01519204206436,0.807533174802573,22.0525255281495
"result.22",2,2,1.386294,1,1.386294,1,0.8,20,1.0953652741446,1.29931225726939,1.52529320170572,1.07177345759112,0.974916702593651,0.983887037126515,1.03765651462678,0.77758429130479,20.1051023493866
"result.23",2,2,1.386294,1,1.386294,1,0.8,20,0.409833702818843,1.53600452907235,1.39079594424058,1.0209365991935,0.942602085780546,1.01272304576608,1.00976963755817,0.814974431745866,20.0146163370824
"result.24",2,2,1.386294,1,1.386294,1,0.8,20,0.698478217391734,1.34862632098168,1.23511160145993,1.13905720835803,1.02971617533411,0.954428495874011,1.02143151649948,0.789116558149247,20.3869454448884
"result.25",2,2,1.386294,1,1.386294,1,0.8,20,0.858898107145414,1.30136335303048,1.25025350344648,1.20576174571632,1.00110909454475,1.01033142322329,0.991969822955051,0.795306945725662,19.1474395525503
"result.26",2,2,1.386294,1,1.386294,1,0.8,20,0.613496658487374,1.15938635388095,1.38861114446386,1.16120722614308,0.894079007918641,1.09858979768068,0.967385312420181,0.807940531768913,19.4517649688668
"result.27",2,2,1.386294,1,1.386294,1,0.8,20,1.37376147336032,1.25504613084919,1.29624406902484,1.3700854782988,0.95330818202612,0.980631588651338,1.03761986111118,0.777538319072884,19.1855483137237
"result.28",2,2,1.386294,1,1.386294,1,0.8,20,0.863087466848943,1.39462048785267,1.55277266875357,1.0280202809312,1.01045493321782,1.0820533114222,0.995852810239676,0.78051462412049,17.0751916514342
"result.29",2,2,1.386294,1,1.386294,1,0.8,20,0.450887770736172,1.35498233916884,1.29647127683735,1.16352344189945,0.967088346734472,1.03880221971862,1.01533107191837,0.775449211215081,20.7985136286422
"result.30",2,2,1.386294,1,1.386294,1,0.8,20,-0.686197587140057,1.91987838297856,2.19201715104002,0.593345240912132,0.908629748875563,1.0043403845614,1.00726091653734,0.812319957896565,21.8571070344027
"result.31",2,2,1.386294,1,1.386294,1,0.8,20,2.04428295944678,0.684380257646744,1.57210053400067,0.898859629270389,1.00344989675682,1.04646240373845,1.00183368921767,0.808638980018488,21.2592762920447
"result.32",2,2,1.386294,1,1.386294,1,0.8,20,1.29077496292399,0.921723586700941,1.54931153793842,0.915634880604454,1.04585462560412,0.943336019522853,1.06172642433487,0.830362321752857,19.565269353568
"result.33",2,2,1.386294,1,1.386294,1,0.8,20,-0.263905934335124,1.88715185370326,1.14700443119815,1.12681428059298,0.972490354389709,0.891037889840329,1.00463194953452,0.804536560782174,20.4198647400466
"result.34",2,2,1.386294,1,1.386294,1,0.8,20,1.55206152889898,1.24196552096762,1.32803022864158,0.939755834639367,1.04807254751014,0.90329475980167,0.97792669943016,0.772773064606807,17.4915573053327
"result.35",2,2,1.386294,1,1.386294,1,0.8,20,0.863146237114612,1.42919588306955,1.20551391679436,0.911415220838807,0.983847306714189,0.961994318969667,1.00337659924982,0.784995618520078,20.0577959993788
"result.36",2,2,1.386294,1,1.386294,1,0.8,20,0.923272873107235,1.20737328070202,1.72245291405991,0.844758496094802,0.993113104646658,0.997565709568174,0.9957407429336,0.771314645228626,20.9776964438379
"result.37",2,2,1.386294,1,1.386294,1,0.8,20,0.950411965664148,1.3159217737003,1.80726710313197,0.674416962302055,1.00569529759644,1.01814444874345,1.01955231261503,0.820845835037709,20.84899945866
"result.38",2,2,1.386294,1,1.386294,1,0.8,20,1.63654943190555,0.731029100152678,1.74533434613853,0.667520529086853,1.11469546906443,0.915924390809547,1.01251383894351,0.812900879749609,22.9735704778895
"result.39",2,2,1.386294,1,1.386294,1,0.8,20,0.877085618173723,1.18670362504876,1.64919710366466,0.778491950481098,0.964868855650837,0.998793605211067,0.971797787476474,0.817002594900824,22.136648055617
"result.40",2,2,1.386294,1,1.386294,1,0.8,20,0.528792130434309,1.79086898680303,1.39398103452627,1.02130790495422,0.902383675740597,0.952693993618596,0.981613591075491,0.787893843451569,19.8897066072711
"result.41",2,2,1.386294,1,1.386294,1,0.8,20,1.04425512031199,1.46448791707064,2.17835794925904,0.797828974552323,1.01732261932274,0.989070102774782,1.00494914373185,0.788694813922151,21.8316207556999
"result.42",2,2,1.386294,1,1.386294,1,0.8,20,0.822903671226232,1.30641949971426,1.84855390696979,1.01543439254789,0.900739545496407,1.08736645663591,1.00392411562425,0.764768536674137,20.5899230031417
"result.43",2,2,1.386294,1,1.386294,1,0.8,20,1.09533421822933,1.22376947112375,2.23694093447374,0.687406292986679,1.01470974489616,0.986447773499244,1.00206867534153,0.79131220547196,19.0681446397117
"result.44",2,2,1.386294,1,1.386294,1,0.8,20,0.764226805053082,1.22650107583225,1.48289266641026,1.10805028494559,1.00042044097245,1.0110024843827,0.984455100798087,0.820659160270284,19.9208770042599
"result.45",2,2,1.386294,1,1.386294,1,0.8,20,1.71196792494452,0.930069024980616,1.5448625171914,1.09463986342551,1.08508145998737,1.03417143114111,1.02251802120724,0.78432632304188,19.3789050269529
"result.46",2,2,1.386294,1,1.386294,1,0.8,20,0.28047523379731,1.59033234141018,1.06855328960087,1.2115438980829,0.967185245425742,0.984351729582177,1.00786199634134,0.783308523484028,19.7227764239157
"result.47",2,2,1.386294,1,1.386294,1,0.8,20,1.54095767935592,0.878733823596007,1.08701508660447,1.0670486808242,0.985718025277092,1.00848884692366,0.995337067553049,0.808828678074761,19.3944068584637
