"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",3,4,-1.386294,1,1.386294,1,0.8,20,-0.911441840577409,0.837304500993724,1.38726388528159,0.994260735887002,0.9417460876666,1.01940520908104,1.02094158198866,0.823011471697095,18.3408360940669
"result.2",3,4,-1.386294,1,1.386294,1,0.8,20,-1.24299021154463,0.944207643524065,1.26747757436347,0.983874857115123,1.03341737857978,0.901115920573394,1.0161775958614,0.802372432914102,20.9053360079821
"result.3",3,4,-1.386294,1,1.386294,1,0.8,20,-1.3268816933876,0.956695548427965,1.33877773429523,1.01107914447056,1.06064705703034,1.01664536166001,0.961703118263958,0.801366293890674,20.6655832568356
"result.4",3,4,-1.386294,1,1.386294,1,0.8,20,-0.568128342451861,0.779822672756043,1.12939059070576,1.02689533900493,1.08347983430838,0.982371581220452,0.983910924057504,0.74557227416758,18.67309672822
"result.5",3,4,-1.386294,1,1.386294,1,0.8,20,-0.821634821502033,0.881928387997669,1.24372518056034,1.04340902454505,1.09502554521184,1.032652451411,1.00848733035957,0.785696175196381,19.6521846153683
"result.6",3,4,-1.386294,1,1.386294,1,0.8,20,-0.842152772165837,0.887368452289763,1.24599947046668,1.04120975899478,1.07932414140399,1.03665040135773,1.00825058649442,0.786271076487021,19.7078574923647
"result.7",3,4,-1.386294,1,1.386294,1,0.8,20,-0.90911984786816,0.912153845227055,1.26091314610069,1.03525556866471,1.09143165551924,1.03384439481906,1.0086762233345,0.787380723027563,19.4893525475055
"result.8",3,4,-1.386294,1,1.386294,1,0.8,20,-0.883188046991794,0.901606557761148,1.25688999963826,1.03598819147137,1.08137945650428,1.0340774480224,1.00854754723872,0.786669978449576,19.6822263687311
"result.9",3,4,-1.386294,1,1.386294,1,0.8,20,-0.890967201694041,0.840356186944626,1.19518815237556,1.04329613946528,1.04498943505552,1.0295400035653,0.99659345095025,0.787944307215236,21.2399908508431
"result.10",3,4,-1.386294,1,1.386294,1,0.8,20,-1.34369662424952,0.951277591325121,1.54011865275194,0.839537973159974,1.05400882037132,0.979862709704269,0.981027314456002,0.803804117668973,21.7346807007171
"result.11",3,4,-1.386294,1,1.386294,1,0.8,20,-1.98381273579356,1.17423099141832,1.37454149060726,0.953050512154648,0.96430797583351,1.01782428104622,1.00114449319276,0.848535856765206,21.6334325689936
"result.12",3,4,-1.386294,1,1.386294,1,0.8,20,-1.04695251839307,0.838820894942628,1.57702857130482,0.945163163343121,0.995000912400584,1.04817224927587,1.01646255922379,0.814354247755675,19.1623191250561
"result.13",3,4,-1.386294,1,1.386294,1,0.8,20,-0.682665483761684,0.717596411319468,1.08057970641731,1.22362008635743,1.00215642777541,1.02474463438025,0.993064896154718,0.783899179825877,19.4925583846694
"result.14",3,4,-1.386294,1,1.386294,1,0.8,20,-1.12063759954644,0.902506679028513,1.51530739622458,1.05761151999338,1.03064288777063,0.979687133058185,1.00040867958442,0.746393846392926,19.7887220973841
"result.15",3,4,-1.386294,1,1.386294,1,0.8,20,-2.17025812702436,1.24646748093451,1.02310265177475,1.13422253054155,0.879651690981488,1.0683295899164,0.981216645263051,0.804976962325572,21.0771759256808
"result.16",3,4,-1.386294,1,1.386294,1,0.8,20,-0.868514665935694,0.829072134235626,0.927168412582668,1.27826614753038,0.999511713305139,0.967208303396997,1.01187867584684,0.769176323221058,19.4620404546811
"result.17",3,4,-1.386294,1,1.386294,1,0.8,20,-1.63992980878763,1.0852253391971,1.49494947497875,0.976602556005542,1.0179554671322,0.970588123179848,1.01837915035266,0.785748551845014,21.4485794516989
"result.18",3,4,-1.386294,1,1.386294,1,0.8,20,-1.44283977093646,1.00608039335724,1.36873648935998,1.01449294417253,1.0061238826094,1.03523611341982,1.02142659889767,0.806902383664169,24.6102351444422
"result.19",3,4,-1.386294,1,1.386294,1,0.8,20,-1.96173125612339,1.19642207958483,0.931979450131699,1.22074517491479,0.938914430170387,1.00565706336724,0.990225880577716,0.79936347281194,20.3067135297036
"result.20",3,4,-1.386294,1,1.386294,1,0.8,20,-0.939624749018002,0.824154775418434,1.43431155119399,1.02055386324738,1.01920862580496,0.977574441621075,0.997027166907969,0.777324359037588,21.53262132919
"result.21",3,4,-1.386294,1,1.386294,1,0.8,20,-1.25184978666566,0.983431622679559,1.42212999584794,1.03078269742074,1.03483641695984,1.01965329246694,0.977283287540641,0.782582158007824,18.5102179360581
