"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",1,1,1.386294,1,1.386294,1,0.8,20,0.870402344818879,1.77490681682051,0.827821742981424,1.87520095272543,0.495148555497366,0.883212899017042,1.26255573537177,0.782199488723313,20.5107699108207
"result.2",1,1,1.386294,1,1.386294,1,0.8,20,0.95147240422946,2.04357444432596,1.62365940287808,2.34854149054862,0.523787822011755,0.63618167062595,1.19668535171085,0.768963914411888,23.3809479649164
"result.3",1,1,1.386294,1,1.386294,1,0.8,20,1.24054164237826,1.77494920436094,1.7568508127913,2.03575791416923,0.817694251554197,0.60926975481693,1.08202199229246,0.792809366508812,21.0673089182683
"result.4",1,1,1.386294,1,1.386294,1,0.8,20,0.945332349413729,2.03204285683412,1.41333656293268,2.11807330901536,0.547201377545136,0.671258431210676,1.46514809615669,0.76408379483844,19.7132359746922
"result.5",1,1,1.386294,1,1.386294,1,0.8,20,0.920518430454504,1.98048402735076,1.772181869545,1.9979340852785,0.63739910812812,1.07936264945607,1.0088935594511,0.784025832818791,21.6548954159497
"result.6",1,1,1.386294,1,1.386294,1,0.8,20,1.10434871054911,1.63425631259523,1.38357573728519,1.86401423064249,0.743518949073678,0.708973819076529,1.25466225564316,0.788096501298248,21.6647454787138
"result.7",1,1,1.386294,1,1.386294,1,0.8,20,1.11264035935829,1.96138012294902,1.35069828620569,1.747985493142,0.676411690482277,0.932060863558832,1.0702468069983,0.786330527840549,21.2658694739865
"result.8",1,1,1.386294,1,1.386294,1,0.8,20,0.681384117749839,1.71535800314121,1.41532050709395,1.85031081503313,0.416234102411004,1.11351368095976,1.05224367832885,0.793599515726937,21.5244764133301
"result.9",1,1,1.386294,1,1.386294,1,0.8,20,0.582153050541978,1.4944470869994,1.750441084823,2.30698419404291,0.536111892355459,0.99185121459969,0.98159790577437,0.781537448854917,23.0089765641538
"result.10",1,1,1.386294,1,1.386294,1,0.8,20,1.27205933206072,2.13175003449035,2.12132597599419,2.03899136327941,0.741695323704401,0.922990954419238,1.05816199728561,0.801238520003393,20.5402691411273
"result.11",1,1,1.386294,1,1.386294,1,0.8,20,1.23447718446315,1.86938127908095,1.47896747332564,1.94376208948531,0.754924069390017,0.806770191999173,1.32622130131789,0.775501945314861,22.2730078209684
"result.12",1,1,1.386294,1,1.386294,1,0.8,20,0.665678486490074,1.76830582080696,1.3066511123112,2.00982064728921,0.57534070755139,0.677949816807047,1.28884600660298,0.783714183991197,19.7929238141853
"result.13",1,1,1.386294,1,1.386294,1,0.8,20,0.535281602127775,1.55611176549127,1.71587197329395,2.36232679343511,0.434852400560509,0.652826170931628,1.33706133653398,0.786430459892021,23.7104244069721
"result.14",1,1,1.386294,1,1.386294,1,0.8,20,0.590358145706064,1.57518004451991,1.73206142268736,2.06212313444883,0.707810966382082,0.590546301914768,1.38520415032008,0.772996552347685,22.7923990286792
"result.15",1,1,1.386294,1,1.386294,1,0.8,20,0.790775285376464,1.61441415594813,1.24125701029238,1.71720168771475,0.735922623894002,0.680265609667476,1.33108549208753,0.782738175929639,17.5153062962909
"result.16",1,1,1.386294,1,1.386294,1,0.8,20,0.611973649385145,1.4072021260404,2.42567116548907,1.89268436478011,0.575843117739253,1.29692286622902,0.866959563988134,0.784719632647776,22.1536068532019
"result.17",1,1,1.386294,1,1.386294,1,0.8,20,1.13877174953417,1.96894028594161,1.32140817661398,2.06093931841652,0.667240096897115,0.679596289318352,1.24863232382052,0.761500541235586,20.073589540563
"result.18",1,1,1.386294,1,1.386294,1,0.8,20,0.927618971332949,1.83130874955835,0.808275618201015,1.74288695296416,0.683866550703695,0.69702319347366,1.27108589668533,0.775426252904309,21.2481435967891
"result.19",1,1,1.386294,1,1.386294,1,0.8,20,0.520760112159456,1.50228045040423,1.34915508839952,2.23181267309998,0.44720196174042,0.644910366475065,1.3761399188528,0.771995182336061,21.1010828083106
"result.20",1,1,1.386294,1,1.386294,1,0.8,20,0.88461121474627,1.85338103195576,1.42444610088519,1.71590683092864,0.672401464913191,0.864416181375978,1.22313400711562,0.77372067881756,23.4476460626579
"result.21",1,1,1.386294,1,1.386294,1,0.8,20,1.47711025473787,2.09980160823046,1.49907714005813,1.64673544575828,0.849059184948688,0.878152744458145,0.981960785001459,0.792672171855203,16.1783211293004
"result.22",1,1,1.386294,1,1.386294,1,0.8,20,0.756723285862843,1.89198889501856,1.15452954535489,1.66153526168209,0.485108815913977,0.836473485786904,1.27922352950034,0.789476614562394,17.7495594714162
"result.23",1,1,1.386294,1,1.386294,1,0.8,20,1.5010354892871,2.05095157941596,1.84830114365254,1.743352624697,0.860172108165025,0.978548739195998,0.982416596726807,0.792252714342205,19.6085250344356
"result.24",1,1,1.386294,1,1.386294,1,0.8,20,1.23089724422445,2.14270182871448,2.45747409334784,1.92079052391656,0.640471878385141,1.00656402060895,1.058059694722,0.785650436184521,19.7246844141385
"result.25",1,1,1.386294,1,1.386294,1,0.8,20,0.867676821203661,1.84875004725995,1.62122558632086,1.85771871485841,0.619034620304717,0.941009204165018,1.21088526933928,0.775448795233983,22.2051082109852
"result.26",1,1,1.386294,1,1.386294,1,0.8,20,0.867978111891604,1.70459526973203,2.05554245352508,2.13920544265007,0.643496724734566,0.653832091931072,1.3815096619713,0.779390079430825,18.829144423205
"result.27",1,1,1.386294,1,1.386294,1,0.8,20,1.19502158893528,2.01428417461141,1.50683403111007,1.76781545685912,0.780236155237843,0.743299813822181,1.21361737246937,0.763224346846208,20.3604525011168
"result.28",1,1,1.386294,1,1.386294,1,0.8,20,1.49605683526544,2.13428066916178,1.84569431429557,1.94751063592055,0.768928139764857,1.07745197254371,0.786456357839342,0.78078712122528,20.967274706244
"result.29",1,1,1.386294,1,1.386294,1,0.8,20,1.10475283527446,1.66145521234668,1.43376024695869,1.65224103069114,0.837503138121612,0.560221017048349,1.23847758351951,0.795690675051651,20.3670033995626
"result.30",1,1,1.386294,1,1.386294,1,0.8,20,0.350639551156158,1.38370627100204,2.12083173672498,2.06831446852407,0.530307648370375,0.855372572771102,1.21605632173163,0.770368568522088,20.4274803376922
"result.31",1,1,1.386294,1,1.386294,1,0.8,20,1.17699192480412,2.05968776277744,0.67922174587013,1.46248899201294,0.671714445942849,0.74697563794965,1.11812428686648,0.814158545610403,22.3857108209311
"result.32",1,1,1.386294,1,1.386294,1,0.8,20,1.21418069735854,2.19429994454624,1.1015466128572,2.00792048027018,0.66976021599922,0.944141602051679,1.09426282962792,0.77312237508238,21.4840587566108
