"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",3,4,1.386294,1,1.386294,1,0.8,20,0.761224347442548,1.32905332116286,1.30776107975685,0.966138953838062,1.02219864518687,0.987057618436878,1.01988709760342,0.775400427352046,20.1748593892182
"result.2",3,4,1.386294,1,1.386294,1,0.8,20,1.90215778448863,0.783590906908149,1.3059269727123,1.0171204677587,1.02232689314142,1.04747039857764,0.995225513800659,0.818411241860943,18.9549717766546
"result.3",3,4,1.386294,1,1.386294,1,0.8,20,1.53669504309113,0.856061742106362,1.45095826912768,0.996272279884416,0.991557210345501,1.01846547354894,0.98536318751129,0.818390523600927,20.1644948262459
"result.4",3,4,1.386294,1,1.386294,1,0.8,20,1.1629819133545,1.08581748734408,1.2714022597525,1.03409804313611,0.897027088642136,1.01486335193982,1.00692402503328,0.822790062906303,20.3220976770864
"result.5",3,4,1.386294,1,1.386294,1,0.8,20,0.232746041876557,1.52169315899386,1.27136978373732,1.0546768938362,1.00321871155975,0.988033640265802,1.00146079474335,0.773979432822666,20.7226565610797
"result.6",3,4,1.386294,1,1.386294,1,0.8,20,0.250887728967508,1.51569210636573,1.26714842802616,1.05608402960844,1.00407129413594,0.988402197674313,1.00140822492334,0.774607168048212,20.7275281734052
"result.7",3,4,1.386294,1,1.386294,1,0.8,20,0.262631649282559,1.50641910599609,1.27368312145383,1.05491979513261,1.00347098799276,0.988795014886355,1.00129930946261,0.775220685699929,20.7064503046345
"result.8",3,4,1.386294,1,1.386294,1,0.8,20,0.269896164832242,1.50221653058566,1.2706919019993,1.05406116047718,1.00219903794895,0.986910453056531,1.00154225060233,0.774579535807129,20.7175414693697
"result.9",3,4,1.386294,1,1.386294,1,0.8,20,0.538279023918881,1.43927271496543,1.54900234303075,0.911172672048456,0.99303488148222,0.999440792101557,0.991410338215852,0.792893365290655,21.3360867398615
"result.10",3,4,1.386294,1,1.386294,1,0.8,20,0.78473607093637,1.14354437712694,1.28037899134998,1.01362746385717,0.896298434188736,1.06524158148846,1.0160667689522,0.797179203732277,20.0079611954155
"result.11",3,4,1.386294,1,1.386294,1,0.8,20,0.876715181472512,1.17640119014761,1.37938669092093,1.09127014488063,1.00606974230838,1.0403291465295,1.00520241418709,0.806289190175041,18.5597360574051
"result.12",3,4,1.386294,1,1.386294,1,0.8,20,0.835529678091034,1.08859970794912,1.63318535036902,0.839818640901656,1.02793504735569,1.03378909106248,1.00800550516484,0.800017485770214,20.9602443225126
"result.13",3,4,1.386294,1,1.386294,1,0.8,20,1.24213097704223,1.04876620691943,1.21044169852415,1.10316244462766,0.963469568988819,0.994630015852218,1.00258941953815,0.80072964080613,19.0408260811184
"result.14",3,4,1.386294,1,1.386294,1,0.8,20,2.68881468722603,0.497152245248245,1.25799335240185,1.10493216679102,1.02239002348963,0.955053177224249,1.02036225699831,0.802539774978054,18.2247310403781
"result.15",3,4,1.386294,1,1.386294,1,0.8,20,0.92737291583364,1.2507311255885,1.5032926260565,0.97602262307944,0.930288117534292,1.05004672286139,0.999197416899748,0.807169463962412,20.4246332002076
"result.16",3,4,1.386294,1,1.386294,1,0.8,20,0.652898169876021,1.28739960448347,1.44728296508885,0.945551180879455,1.01187579726223,0.960274578986821,1.00647334782841,0.820702582789359,20.5934163955064
"result.17",3,4,1.386294,1,1.386294,1,0.8,20,1.0269104900371,1.10702219202922,1.1253286995652,1.09988812030505,0.978416608692815,1.0018706583307,1.01939565773502,0.814114083313417,19.6849163771146
"result.18",3,4,1.386294,1,1.386294,1,0.8,20,1.07313587614035,1.02742868834292,1.26358436017386,1.03414230140724,0.988685972635788,0.935089182464009,1.04088767509083,0.788849969249953,17.270461437024
"result.19",3,4,1.386294,1,1.386294,1,0.8,20,1.38434785478721,1.08432059750641,1.48247400873499,0.996372789344317,1.09967343484289,1.04911644649599,0.987393016587569,0.796548835700064,20.7418045993485
"result.20",3,4,1.386294,1,1.386294,1,0.8,20,0.594144233367202,1.28276446781589,1.43184684434235,0.99717657628659,0.999081015299133,0.996066881307506,1.00835929791606,0.766403866227878,20.0138542160295
"result.21",3,4,1.386294,1,1.386294,1,0.8,20,1.47162179601608,1.08626655366221,1.55258193776044,0.960587189520939,1.014099201679,1.00445319934111,1.01222389593701,0.810997286465587,20.3532950571733
"result.22",3,4,1.386294,1,1.386294,1,0.8,20,-0.0456291936130835,1.75178875237788,1.21803651151648,1.15220113323337,1.001269643008,1.05285862381948,0.994835767863695,0.773033190144478,19.5756076669109
"result.23",3,4,1.386294,1,1.386294,1,0.8,20,1.01353566653564,1.09489692131195,1.28191037355441,1.04655539627358,0.977959504005157,0.935259928871022,1.02443331510449,0.84064818959905,22.083672322751
"result.24",3,4,1.386294,1,1.386294,1,0.8,20,1.59528081528515,1.02380847287303,1.56994082248045,0.947759502197745,1.03843633797886,0.962417642304365,1.0096974755763,0.777474135538917,19.5382657759249
"result.25",3,4,1.386294,1,1.386294,1,0.8,20,0.686131686400724,1.35326193804115,0.98820079618566,1.19211214587223,1.03533948924523,0.984058128915989,0.999253300321928,0.809157453787257,22.2507732742828
