"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",2,4,-1.386294,1,-1.386294,1,0.2,20,0.730533682275094,0.38399238197188,-1.68229629684417,1.11292455716677,1.01279830365338,0.912553674394658,0.999631321943995,0.203571941934844,32.2808975453882
"result.2",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.156751829374443,0.607264438669868,-0.985239652683252,0.919461290154236,1.11955619419464,1.00233387131338,0.984509706559564,0.185438296675275,24.0232981298269
"result.3",2,4,-1.386294,1,-1.386294,1,0.2,20,0.0554458834267062,0.481762227823101,-0.896385862061128,0.923361117601985,0.943393447365328,0.877634854306056,0.990606496505474,0.215642787696139,21.369596003281
"result.4",2,4,-1.386294,1,-1.386294,1,0.2,20,0.0814049590508147,0.350344019698391,-0.603802966084134,0.822482280241127,0.840641166970325,1.13168096559608,0.945992977473064,0.174073050584526,20.3346300179381
"result.5",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.162761806532348,0.642944990120843,-1.1219380063997,0.931618997943095,1.04994076644347,1.02771192074681,1.03758072037885,0.186400407943367,22.8138159464417
"result.6",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.135918479039783,0.636947269616327,-1.10022846108567,0.926426552442442,1.12094590570318,1.01532430545031,1.03583767020659,0.186823253252859,22.3060488987033
"result.7",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.165866267298316,0.63882067258275,-1.12037142862429,0.930372886063566,1.06497236887708,1.02532860615672,1.03624585643188,0.187117232923818,22.721684744038
"result.8",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.113648771246472,0.61347597625923,-1.09469914325759,0.923677980637086,1.073250375678,1.04266971239622,1.03484165719174,0.187474850561006,22.6414980997549
"result.9",2,4,-1.386294,1,-1.386294,1,0.2,20,0.233625369652933,0.607444443066393,-1.30718441115966,0.962739672937352,1.07492890547713,0.918720515080533,0.989509955857223,0.197087493363647,19.4081881636211
"result.10",2,4,-1.386294,1,-1.386294,1,0.2,20,-1.68103966198357,1.22538169572794,-1.65045882153987,1.18068668824369,0.796206265316338,0.941523911720819,1.04349352817922,0.218715829782851,22.0474540007269
"result.11",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.356885049493643,0.720070153273726,-0.611226895320429,0.703780911017284,0.941107248825697,1.1668595507643,1.02959237408297,0.181123669129449,23.3413886481582
"result.12",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.640065936291409,0.651590553351006,-0.83016877922077,0.784113244619054,0.544006966271779,1.18905015879376,0.97112391432183,0.210900233231497,19.2107198095739
"result.13",2,4,-1.386294,1,-1.386294,1,0.2,20,0.0152326186737932,0.446451498624948,-1.20981114378878,0.983523194244549,0.93044643030249,1.01073319078937,0.980553484968897,0.193994308071891,25.4830106908904
"result.14",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.328664784567004,0.529110033111629,-1.12509331120011,1.02098744894099,0.91554042164757,1.09098656378913,0.984805152701511,0.188779748479732,24.4771517753655
"result.15",2,4,-1.386294,1,-1.386294,1,0.2,20,-1.60091717027186,1.06418381534916,-1.23211390460437,0.932371049232193,0.807826120614182,0.945764811638996,1.01314174124935,0.190007146820615,23.9932271181771
"result.16",2,4,-1.386294,1,-1.386294,1,0.2,20,-1.37678913949508,0.874147095933191,-0.843982649589314,0.844147797308893,0.941300793845094,1.02343679689345,0.997761575679088,0.221912546550725,30.551230570967
"result.17",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.49688630480984,0.841611562045038,-0.574393451119361,0.735606332046439,0.98158269652775,0.960738739786349,0.928637430970692,0.162374675681253,24.2819158757185
"result.18",2,4,-1.386294,1,-1.386294,1,0.2,20,-1.2893539114004,1.00443090957896,-0.815771698462737,0.873056279425367,0.747338144564685,1.19092389571882,0.976200927075613,0.166256466216595,21.60976760173
"result.19",2,4,-1.386294,1,-1.386294,1,0.2,20,-1.33145464692565,0.87650097906768,-1.30118821160826,0.988390199011005,0.787865794631754,0.948383689783713,0.96142680601793,0.202578573169955,21.9407539675609
"result.20",2,4,-1.386294,1,-1.386294,1,0.2,20,0.488323872253579,0.294495417138701,-1.34341883110188,0.970225091260766,1.03335373096811,1.02822950852057,0.997168154765382,0.19986931146052,25.8669645495074
"result.21",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.971485302334856,0.855939013007575,-1.24562049043515,0.953045139557636,0.872578325777967,0.895945170811004,0.975451848550077,0.205717200373507,25.7967736255084
"result.22",2,4,-1.386294,1,-1.386294,1,0.2,20,-1.90969312319011,1.27300253726097,-0.825991702761362,0.802507908285473,0.758814850408623,1.07494045306857,1.02341427462436,0.203991746193526,20.6173622110428
"result.23",2,4,-1.386294,1,-1.386294,1,0.2,20,-0.953429775743817,0.804830295832985,-1.20712893134583,0.935956478377986,0.887007603978743,0.918506877386294,1.03011152709049,0.194428707645193,21.0418656729304
"result.24",2,4,-1.386294,1,-1.386294,1,0.2,20,0.412111741323814,0.359901002069078,-1.67489006974264,1.08171334670325,0.855423058547389,0.932998838287172,1.02976234075724,0.215886525518941,26.2329427096748
"result.25",2,4,-1.386294,1,-1.386294,1,0.2,20,0.0146992280942179,0.446893506761922,-1.19897651781639,0.946649586872523,0.984951299697588,0.961733296438388,1.02684375416284,0.202668448631055,25.1992398762635
