"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",3,3,-1.386294,1,-1.386294,1,0.2,20,-2.43998101391193,1.33567372325221,-1.00357709526819,0.885714563999925,0.932780281455805,1.06975733873279,0.992039891618858,0.218098340097744,22.1611644094242
"result.2",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.99836655855498,0.847931189023812,-1.26532255984941,0.973248295652448,1.02406406489196,0.98763673391288,0.999558263473522,0.184186929971066,24.1746156220592
"result.3",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.13627356058847,0.767532135206036,-0.817454024931883,0.905891487609219,0.96692958971736,1.05793054020732,0.969009304720168,0.177072878152318,23.3133878835547
"result.4",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.1194799046259,0.814802131728875,-0.845459757262562,0.761943841770297,1.04052072538304,0.909913729810917,1.04396743289572,0.14686400475209,22.278212101527
"result.5",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.49791959769464,0.875000089998406,-0.705233094703528,0.769652321791469,0.861733706115106,1.05409091305476,0.982623231886223,0.202605574954944,25.0068931830538
"result.6",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.66516970384882,0.931197942512083,-0.746206178790007,0.782280032095689,0.861572657686793,1.05818456110781,0.980879217896546,0.202784627184768,24.8144206166563
"result.7",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.66628875848765,0.927803997153946,-0.732842960966611,0.779745101898343,0.862695746638779,1.06012974439351,0.979078185537817,0.203806485549526,24.6887671257667
"result.8",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.46337350518817,0.864246529065263,-0.686997302840608,0.768248935565427,0.869357412718961,1.07252932731867,0.979762519622353,0.203021346675625,24.9433120500542
"result.9",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.42536627016561,0.879033985428238,-1.01191405347825,0.8834854558586,0.775863477060608,0.985938307112748,1.03062915316564,0.18474210506467,23.1334625258366
"result.10",3,3,-1.386294,1,-1.386294,1,0.2,20,0.053417003804566,0.409499214696309,-1.21000933960444,1.00828361826342,0.892343180106422,0.904589616161431,0.962153140966053,0.200111765970961,19.4608944430917
"result.11",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.36059004064089,1.043296084974,-1.68637084383639,1.12938741832825,0.898393644247673,0.967225361402504,0.955160544429342,0.199002809036408,18.6494568701025
"result.12",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.19741176069142,0.812876298871275,-0.987682078860735,0.835563552252803,0.884954963530986,0.907648198336269,1.05991855542639,0.18939049777351,26.5432253195113
"result.13",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.806561931111407,0.819282223023502,-1.21581863062386,0.934243165082178,1.04810949129353,0.941695440942836,1.02983460016209,0.206299171105622,23.1571397409443
"result.14",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.11849888243682,0.964432293041753,-0.825892571515493,0.787393464200134,1.18882168306219,0.957515206047661,0.999837589588078,0.195573662293624,21.9146583856924
"result.15",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.54081434867445,0.929779918549472,-0.695699763643433,0.781258187824868,0.895286274847898,1.08010051327908,1.02598578388963,0.184579975915986,20.9835811662455
"result.16",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.03201541109936,0.861428448415266,-1.06891129810509,0.888228180633349,0.86194031965217,1.08642595070763,0.946607276655574,0.199504464699927,20.1929349060454
"result.17",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.701993738037368,0.770753796858944,-0.781188136082465,0.849807952203705,1.11480852122173,1.02248858616976,1.03320544245083,0.193937975938398,22.8630379057852
"result.18",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.49129424745956,0.9646709469462,-0.433941236808756,0.698747171697637,0.861563985223028,1.03255325313029,0.996762216855965,0.211178460682239,21.5123507219504
"result.19",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.374606693849822,0.703627361907375,-0.964848943343507,0.902277698712064,1.07909203634866,0.906956439747874,0.968497661650878,0.190737712132375,23.3102549359677
"result.20",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.44358959973739,0.994984369801419,-0.954372835131343,0.888581991969961,0.955848510669194,0.967410517283814,0.986053894499748,0.200701524837792,23.6372578161109
"result.21",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.24180370067349,0.86363962600857,-0.619493035239878,0.709976431038141,0.939308393461226,1.08246950799907,1.00361529192821,0.212661367037966,22.527558398636
"result.22",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.961037482743306,0.784304991800388,-1.15147836051291,0.910597282045398,0.920316885561896,0.977982807481376,0.932364783406976,0.185199339329757,22.3480719874351
"result.23",3,3,-1.386294,1,-1.386294,1,0.2,20,-2.44135861223474,1.29923840150569,-0.62170599751121,0.732113781985081,0.828748764454312,1.03116486087778,1.031173496404,0.215595433004961,23.4764233505964
"result.24",3,3,-1.386294,1,-1.386294,1,0.2,20,-2.38758821537606,1.17276803743021,-1.55834665097981,1.08246517086147,0.692968018770142,1.03394803752159,1.04257701651246,0.22068791856417,22.8260578229789
"result.25",3,3,-1.386294,1,-1.386294,1,0.2,20,-2.28156424036904,1.41095533309141,-0.959982958412357,0.847427188816526,0.884102698262439,0.994371557430854,0.959704413369408,0.239721048417222,22.7708290999706
"result.26",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.678114515404856,0.730651638455952,-1.05850874109706,0.96239637346367,1.08504347752842,0.992543072352824,0.971252416455942,0.179637135531374,28.0258837686078
"result.27",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.29278894003552,0.915264977300458,-0.733714397524109,0.763511920480897,0.729700402416773,1.03230121182106,0.990182559393996,0.185337167086868,22.8373414402301
"result.28",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.443903830168116,0.565868185325379,-1.23438433289688,0.869968852260469,0.99214081441783,0.79955306736394,1.04916699177923,0.208565290474549,20.7928113696647
"result.29",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.342042452486537,0.715956389034383,-1.48194792532595,1.0753461071285,0.993426568665988,0.883981653243943,0.998895073863676,0.202344007682408,21.2763724613177
"result.30",3,3,-1.386294,1,-1.386294,1,0.2,20,-0.702666594003984,0.813834586752956,-0.848239970496831,0.857468815449949,0.999256396910851,1.09378601775542,0.962169683146347,0.208465736896248,25.1200843200836
"result.31",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.89001763914767,1.00200408304149,-1.34112427620786,0.872515674747065,0.782167806190585,1.04525654732414,0.995754585635691,0.208658895200257,27.1859487361068
"result.32",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.50906014604361,1.03557322972391,-0.435574827318134,0.737782850841047,0.837961306868604,1.02956289518551,1.0886859168537,0.168445875304561,19.3282422952157
"result.33",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.7535606043213,1.31362319027898,-0.761321753173239,0.815372466347015,0.861185593866966,0.884645201947364,0.990442413302466,0.188624336262527,19.869178680549
"result.34",3,3,-1.386294,1,-1.386294,1,0.2,20,-1.28162179090282,0.912995078118726,-0.957868242271588,0.997245034877981,0.96895224324762,1.00632302412416,0.988963060585128,0.175763014708185,21.4327975717568
