"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.1",4,2,-1.386294,1,1.386294,1,0.8,20,-0.946286748160861,0.816036481432723,1.48780008217778,0.981111939071669,1.03688948960312,1.04785756793819,0.980533781451476,0.821692567845318,21.5827547698985
"result.2",4,2,-1.386294,1,1.386294,1,0.8,20,-1.71745708335596,1.12731846191273,1.51528335376867,1.09346027186633,0.88898525583037,1.01231514683372,0.999738622356941,0.779051328039417,20.8175549856693
"result.3",4,2,-1.386294,1,1.386294,1,0.8,20,-1.68371243189696,1.04019714763502,1.25045935639788,1.08525914509644,0.960312235845638,1.00759836304601,1.00146955240296,0.769491526988955,22.4316898607305
"result.4",4,2,-1.386294,1,1.386294,1,0.8,20,-1.81772155208681,1.19049324302924,1.58473657834849,0.944114818096654,0.937060087140316,1.04387606773347,0.985981519768832,0.80797121593201,19.945020434665
"result.5",4,2,-1.386294,1,1.386294,1,0.8,20,-1.10732212134191,0.895009193539408,1.60567767419786,0.893679483303727,1.04636561334892,0.914165675256766,1.02829776462261,0.797154592080806,18.9374089714112
"result.6",4,2,-1.386294,1,1.386294,1,0.8,20,-1.09169657167129,0.889203544260576,1.63511432784438,0.879055360705351,1.04253478246886,0.91161040932945,1.02852535269795,0.795450336207066,18.9541148751135
"result.7",4,2,-1.386294,1,1.386294,1,0.8,20,-1.05316667323054,0.876255512482204,1.63409769677031,0.881567328906115,1.04083808984096,0.911276400064327,1.02829476454637,0.79509702764871,19.0135874486854
"result.8",4,2,-1.386294,1,1.386294,1,0.8,20,-1.08385139592141,0.885661281167778,1.64351600316846,0.876293957344939,1.03959238183022,0.911834367509798,1.0277816315179,0.795727130236212,18.9874683336266
"result.9",4,2,-1.386294,1,1.386294,1,0.8,20,-1.37682154922842,0.970072455615557,1.75756867607533,0.880725797936555,1.02126932325671,1.04573583158585,0.980726866980702,0.771291763289529,21.3820905661869
"result.10",4,2,-1.386294,1,1.386294,1,0.8,20,-1.23690682519389,0.974262767113629,1.53832842926304,0.824655448511545,1.05476716907137,0.972175827827088,1.0039804497439,0.74503681778158,18.9203913008709
"result.11",4,2,-1.386294,1,1.386294,1,0.8,20,-1.06116404068038,0.913426496229931,1.60882152942924,1.06434034075443,1.0196624799055,1.01429704403884,0.983526192251935,0.818374257104556,19.4173443615237
"result.12",4,2,-1.386294,1,1.386294,1,0.8,20,-1.2329978224255,0.918785023012154,1.60078523868979,0.955583132951642,0.973172665525662,0.973996143988443,0.986219814538529,0.760515413998214,21.5992729352036
"result.13",4,2,-1.386294,1,1.386294,1,0.8,20,-0.733297762221232,0.791409605671398,1.67048243360248,0.906398100111374,1.02405228882554,0.95534306854437,1.04168410434693,0.782330676964768,17.5400026478054
"result.14",4,2,-1.386294,1,1.386294,1,0.8,20,-0.978043777238651,0.823559000912238,1.80435929167192,0.86787350653878,0.946890392290959,0.964296714216356,1.00921227752534,0.775378605653609,19.9054565742477
"result.15",4,2,-1.386294,1,1.386294,1,0.8,20,-1.15894414537696,0.878431493504969,1.99099154117395,0.802309020350447,0.965382805028306,1.03345364781497,0.991332531420742,0.8056363033513,21.4163537797105
"result.16",4,2,-1.386294,1,1.386294,1,0.8,20,-1.32541055119451,0.948185115950753,1.65291980571453,1.0066072268585,1.00087031463602,1.02844112114173,0.988978901490788,0.805244345672479,20.3713917505997
"result.17",4,2,-1.386294,1,1.386294,1,0.8,20,-1.24256708664995,0.984894902635499,1.61517238128866,0.859898273086921,0.99894115648588,1.00758993022998,0.992889858647537,0.776292942017394,19.3286331542564
"result.18",4,2,-1.386294,1,1.386294,1,0.8,20,-1.14314996408059,0.907550169798231,1.40363454166238,0.923537132864026,1.00574730337093,0.991033689075292,0.979446897282684,0.81298458323028,21.4625966423001
"result.19",4,2,-1.386294,1,1.386294,1,0.8,20,-1.29486534602941,0.926479563146092,1.33398489788837,1.06556009532587,0.934530892767418,1.01411105846541,0.987926502194319,0.806561725007232,19.8788326866649
"result.20",4,2,-1.386294,1,1.386294,1,0.8,20,-1.94852460279899,1.1684114781138,1.74851255381183,0.755082771275362,0.980533273879922,1.00373587475103,1.00416719151899,0.804474761309269,20.7866827270952
"result.21",4,2,-1.386294,1,1.386294,1,0.8,20,-1.23488299965216,0.909484561586545,1.50153801195646,0.921065531379883,0.982252651584475,1.00195286555382,1.01529842572151,0.807459680052869,19.7413080288833
"result.22",4,2,-1.386294,1,1.386294,1,0.8,20,-1.25777046425022,0.894483276315492,1.16977249898761,1.0747487485592,0.94510497458582,1.00593031153968,0.9786565336626,0.785784486366358,19.6261757873499
"result.23",4,2,-1.386294,1,1.386294,1,0.8,20,-1.24570062840349,0.930398225157382,1.42821414699529,0.897498861278728,0.952761723071232,1.06450770870662,0.978257949353402,0.803847311759591,19.1673074811416
"result.24",4,2,-1.386294,1,1.386294,1,0.8,20,-1.08884209806802,0.915978127676471,1.52235676733402,0.940792713678479,0.987952458492052,1.03969932134333,0.991789353375756,0.796836307817601,20.8540283401874
"result.25",4,2,-1.386294,1,1.386294,1,0.8,20,-1.60009048164815,1.06309468067164,1.55562772175801,0.898406094487879,0.924383225881356,0.996711858337892,1.02866425032987,0.792352638848626,20.0346336803948
"result.26",4,2,-1.386294,1,1.386294,1,0.8,20,-1.49452708919757,1.06888783994408,1.34536157019689,0.891726021090835,1.00629244581423,0.942848896750092,1.02455790759643,0.803985457469345,18.5200534524362
"result.27",4,2,-1.386294,1,1.386294,1,0.8,20,-1.43311680439576,0.968670289304153,1.25257015968979,1.00777374257616,1.01797701695879,0.96899678076102,0.984837677245869,0.808247879630564,21.452436190587
"result.28",4,2,-1.386294,1,1.386294,1,0.8,20,-1.60579217831997,1.03596904111518,1.20213280558137,1.16869943665937,0.987390469369837,0.967934445624612,1.02751641051451,0.782257803953062,22.3141331396138
"result.29",4,2,-1.386294,1,1.386294,1,0.8,20,-0.963870042623794,0.80078125583205,1.84722949512827,0.728032966274872,0.950925958659302,1.02240452382213,1.00037896620592,0.797056937974412,20.8074402752967
"result.30",4,2,-1.386294,1,1.386294,1,0.8,20,-0.987678978907028,0.893563331762459,1.47631574986406,1.00127164844353,1.05543983212248,0.985735352381304,1.00658490050384,0.778159426443432,19.8255276969089
"result.31",4,2,-1.386294,1,1.386294,1,0.8,20,-1.76271452016349,1.12705428220996,1.92036421987863,0.77093172801087,0.871964685491449,1.01098085915446,0.969386117441806,0.809178002549401,19.7250118169939
"result.32",4,2,-1.386294,1,1.386294,1,0.8,20,-2.24494794886034,1.36653728406266,1.03764414593966,1.19746550136354,0.892524221559074,1.04887726291063,0.986932126849835,0.798580500728059,21.2209684393935
"result.33",4,2,-1.386294,1,1.386294,1,0.8,20,-0.857568756949117,0.785207209230014,1.46916421601601,0.996688417926847,1.10202806925419,1.021119693621,1.01376238367293,0.801838893981768,21.2609811743812
"result.34",4,2,-1.386294,1,1.386294,1,0.8,20,-1.48150859536273,1.02063250885235,1.6380226690654,0.90483703475703,0.944275413913689,1.016752890463,0.981826787205454,0.798151529859569,19.6271074112135
"result.35",4,2,-1.386294,1,1.386294,1,0.8,20,-0.892527790957279,0.854715986161321,1.43889362139834,0.991448249382427,1.00454947044351,1.00548694885278,1.01182013139006,0.828332663238998,19.3291432194039
"result.36",4,2,-1.386294,1,1.386294,1,0.8,20,-1.4949817872149,1.06018718663638,1.72678590590986,0.872720261469813,0.978588249437645,0.966452824447638,1.01487160983748,0.791024482584449,19.5523311630342
"result.37",4,2,-1.386294,1,1.386294,1,0.8,20,-2.0479288803709,1.21120420740142,1.91415126211925,0.788281126780198,0.896337785825428,1.04573385458953,1.01101082147928,0.784423584338182,20.0804340412064
"result.38",4,2,-1.386294,1,1.386294,1,0.8,20,-1.16769709950519,0.906157016343829,1.18608485256806,0.964241433337073,0.993587341395035,0.985124889701244,1.01800597603624,0.811236310258809,19.0681770578173
"result.39",4,2,-1.386294,1,1.386294,1,0.8,20,-1.63812461550821,1.14235982718904,1.44101145085549,1.06798879507177,1.01978690300704,1.06175600934819,1.01374922067952,0.799827527999337,19.2674918402094
"result.40",4,2,-1.386294,1,1.386294,1,0.8,20,-1.13618708770708,0.877761529730201,1.43151549119436,1.10773548141124,0.963900787003748,0.984708072283398,0.998499827536111,0.797885058758632,19.1579478602855
"result.41",4,2,-1.386294,1,1.386294,1,0.8,20,-1.12775438141921,0.941287328410768,1.79868957234545,0.867059523888382,1.07007079508434,1.01650959431462,0.967197028411463,0.80751083301267,18.7444164067821
"result.42",4,2,-1.386294,1,1.386294,1,0.8,20,-1.43997911711319,0.998985421674521,1.83127792905794,0.782715422155781,0.999183193178911,0.953946458721904,1.03853849587664,0.782362133385596,22.2049896834737
"result.43",4,2,-1.386294,1,1.386294,1,0.8,20,-1.9733962767257,1.14927132049392,1.71544769397059,0.880178539066614,0.927671563467609,1.0058344743687,0.99084424343185,0.811936200990122,20.6509258092858
"result.44",4,2,-1.386294,1,1.386294,1,0.8,20,-0.934644243763122,0.835382683421466,2.02003704921144,0.777232241249949,0.973615455538653,0.97313260987279,1.00954112323852,0.76827823082392,21.4796432542783
"result.45",4,2,-1.386294,1,1.386294,1,0.8,20,-1.27784399226338,0.938433979673429,1.35835989614558,0.948383539450237,0.904532411876457,0.947507065513073,1.01212049768591,0.798401796501664,19.7736536754799
"result.46",4,2,-1.386294,1,1.386294,1,0.8,20,-0.917767506580984,0.845572291376464,1.6144579983643,0.888358601867202,1.06594261419498,0.954550070272082,1.02040444240712,0.773877012206244,19.2180970372248
"result.47",4,2,-1.386294,1,1.386294,1,0.8,20,-1.76435654062317,1.10702223319462,1.39428873414644,1.01277221265716,0.974530859656125,0.968249040941712,0.993676626998245,0.799690846766027,18.8340028267356
"result.48",4,2,-1.386294,1,1.386294,1,0.8,20,-1.50349892702016,1.02792045232619,1.6363718277528,1.039903642843,1.00232945332352,0.928012338774056,0.979841638332002,0.795210286497095,19.5505145534564
"result.49",4,2,-1.386294,1,1.386294,1,0.8,20,-1.02502178093699,0.891599685815533,1.52910041518186,0.987745818702333,1.0108292442903,0.967890029440088,1.008208518933,0.804605267356246,18.7871644256089
"result.50",4,2,-1.386294,1,1.386294,1,0.8,20,-1.39585963725714,1.01847563329247,1.53940999129179,0.976403061245472,0.946757777556498,1.05345526858478,1.03379172506662,0.823060509465202,19.7018547711916
