"","true_n.swab","true_n.PCR","true_B1","true_B2","true_G1","true_G2","true_psi","true_lambda","B1","B2","G1","G2","sigma1","sigma2","sigma3","psi","lambda"
"result.13",1,4,1.386294,1,1.386294,1,0.8,20,1.14709343506358,2.07898998197054,1.35388619087036,1.20524094267741,0.574765229128665,1.14699958599708,0.976390001625974,0.782235288085679,17.0561530071923
"result.14",1,4,1.386294,1,1.386294,1,0.8,20,1.81062668991533,2.41007365380465,1.31759579693747,1.1012712794737,0.808692445455254,0.959602363114886,0.974208051059687,0.757968038891255,20.2508701640638
"result.15",1,4,1.386294,1,1.386294,1,0.8,20,1.71993020917743,2.45425027633523,1.6231618342792,0.950382084257935,0.808251652835669,0.924768040081328,1.0079028509495,0.789301945858853,21.3958831852958
"result.16",1,4,1.386294,1,1.386294,1,0.8,20,1.34647537253046,2.40974031047906,1.07806673662348,1.0359771570021,0.665128307801013,1.07338016800996,1.02299169567727,0.786699264053648,20.4202991599846
"result.17",1,4,1.386294,1,1.386294,1,0.8,20,1.34175691393343,2.39434228121134,1.3330146139536,1.04957028567527,0.662601645095519,1.21649224762289,0.978641695393773,0.793128562214738,18.1861799759408
"result.18",1,4,1.386294,1,1.386294,1,0.8,20,1.27827446484509,2.45999724520284,1.35936265829772,1.03711842298052,0.545903909233318,1.27560257250126,0.979423728353348,0.792578865276666,18.2221907826686
"result.19",1,4,1.386294,1,1.386294,1,0.8,20,1.63219402988673,2.52370334648727,1.35611293431536,1.10221691245339,0.666471760409904,1.22448781445732,1.00894857278539,0.778719407850379,19.9692251458307
"result.20",1,4,1.386294,1,1.386294,1,0.8,20,1.2204025348183,2.1238880404214,1.303388351216,1.15269908862124,0.648726627931521,1.13378729551855,0.979063849268886,0.775182301273036,21.3598355952405
"result.21",1,4,1.386294,1,1.386294,1,0.8,20,1.29361144914503,2.51815730587795,1.5535206545151,0.984737061475061,0.540152772665526,1.25710310083816,1.01021521846425,0.77113332394724,20.1911413600023
"result.22",1,4,1.386294,1,1.386294,1,0.8,20,1.36157593388373,2.30740430533962,0.99163658345551,1.14547661950246,0.876055383912528,0.840332816102166,0.981287733136974,0.779358478908844,25.4427149008635
"result.23",1,4,1.386294,1,1.386294,1,0.8,20,1.68014758268065,2.5060120161556,1.8632143980151,0.776013685934789,0.784907181965644,1.10453680519155,1.02075187177504,0.767901667767021,20.1643716407721
"result.24",1,4,1.386294,1,1.386294,1,0.8,20,1.27667991369238,2.35194365929317,1.12435960046562,1.08564850691512,0.596202562488227,1.19147483748751,0.967243977111289,0.782583678726799,19.1623908915545
"result.25",1,4,1.386294,1,1.386294,1,0.8,20,1.80463153707487,2.32436744910745,1.8638856845407,0.835591175624387,0.939271706374428,0.8825246192197,1.01930250146751,0.822005782952075,19.566468640996
"result.26",1,4,1.386294,1,1.386294,1,0.8,20,1.36300118522465,2.46731342878221,1.52247937710291,1.0657639158346,0.630979846401922,1.12234725262861,1.04291301682621,0.752396873680534,21.0212035951807
"result.27",1,4,1.386294,1,1.386294,1,0.8,20,1.19770129721657,2.26415955737806,1.26391164018202,1.12872116785275,0.589002189256144,1.24702287287688,1.05120190659887,0.78904980973192,20.2921906942714
"result.28",1,4,1.386294,1,1.386294,1,0.8,20,1.29094577543111,2.38309198946959,0.922309459595942,1.42951899291053,0.655446914120337,1.0865841234356,1.00661840219972,0.812737571746613,19.2655809706103
"result.29",1,4,1.386294,1,1.386294,1,0.8,20,1.35340860662677,2.46822769196831,1.08040709552907,1.21011249018273,0.661867223922945,1.11754121881476,1.01708447001925,0.791842638790892,20.0069744171007
"result.30",1,4,1.386294,1,1.386294,1,0.8,20,1.25333873894651,2.37777366850318,1.11023814109974,1.0570961447798,0.63483869389456,1.16911349704734,1.02762928880711,0.787829786082687,21.7634426686151
"result.31",1,4,1.386294,1,1.386294,1,0.8,20,1.29022974194974,2.49001595284959,1.04179804760053,1.2060768961991,0.571599624935264,1.39828287133867,1.01012091708624,0.779698804231114,20.2899043826912
"result.32",1,4,1.386294,1,1.386294,1,0.8,20,1.38062681817183,2.51262882069187,1.1032171450119,1.06039576487864,0.735787639367647,1.12626145039489,1.02824307385952,0.785511705613488,21.9633486046501
"result.33",1,4,1.386294,1,1.386294,1,0.8,20,1.60418964970173,2.40177546535166,1.34807549817048,0.867177309566314,0.764058115550508,0.96751191692677,1.0241087261994,0.797100612882141,20.6862775442098
"result.34",1,4,1.386294,1,1.386294,1,0.8,20,1.28603440776771,2.56903429839349,1.7725208615423,0.737385099493912,0.591145133615865,1.17367526586797,1.0390073527628,0.76768106450791,21.1870961812472
"result.35",1,4,1.386294,1,1.386294,1,0.8,20,1.72834960924946,2.40918674938922,1.62088541138606,0.810956515165105,0.685911959735557,1.15376316609248,1.0218781714313,0.775758687482087,18.578264662226
"result.36",1,4,1.386294,1,1.386294,1,0.8,20,1.49813221003361,2.54749734943164,1.21182862872386,1.14307458718905,0.643897025472256,1.07272160274824,0.959281822784781,0.783691632417783,19.0394820683918
"result.37",1,4,1.386294,1,1.386294,1,0.8,20,1.15799688402942,2.17102770809787,0.884046820878298,1.12927076341242,0.635212709222288,1.11553436184694,0.993010256107761,0.788299556572828,21.6153556693326
"result.38",1,4,1.386294,1,1.386294,1,0.8,20,1.44276923405351,2.5145316317912,1.37902994780745,0.857963592016453,0.609808205871181,1.14599784749419,0.98473689224074,0.802971548939115,19.6963494892128
"result.39",1,4,1.386294,1,1.386294,1,0.8,20,1.5821935931641,2.32932249789121,1.60161350707851,0.816095256805216,0.745727052864963,1.21971239699198,0.985008249542536,0.754233981461476,19.5014595188315
"result.40",1,4,1.386294,1,1.386294,1,0.8,20,1.11421504758642,2.3941602050788,1.85315895633805,0.848371955485729,0.476990683769918,1.3059251287662,0.991041934053028,0.80574005949356,20.9909893221855
"result.41",1,4,1.386294,1,1.386294,1,0.8,20,1.22243295530223,2.13792671982691,1.2479039561974,1.04117691527699,0.644160318478344,0.997767812640817,1.02710320802873,0.788437584490435,20.8531280276852
"result.42",1,4,1.386294,1,1.386294,1,0.8,20,1.52003497427336,2.46233136873442,1.51102335572638,1.00580804341956,0.665121062727625,1.03842242310623,1.02662412685744,0.768883909892836,22.4404230486742
"result.43",1,4,1.386294,1,1.386294,1,0.8,20,1.52778431006279,2.51508895185219,1.87734871460364,0.903174090508516,0.61633841525852,1.21407470220266,0.988899124789209,0.787604148865879,19.4628222637513
"result.44",1,4,1.386294,1,1.386294,1,0.8,20,0.711687260701636,1.64431944393721,1.53206693222236,0.849298476217101,0.616993328854555,1.1902899448789,1.06315896683791,0.803981382184684,20.7748270394026
"result.45",1,4,1.386294,1,1.386294,1,0.8,20,1.09882913174758,2.30841363380476,0.987327986627183,1.11021257592228,0.423667891306287,1.24517071607002,0.993611852372248,0.794451289927406,21.5801546720283
"result.46",1,4,1.386294,1,1.386294,1,0.8,20,1.39607598888299,2.09828575637504,1.36795510117009,0.969019179854589,0.743493048404839,1.10017432897228,1.01532185896014,0.812350120313963,20.5862207432943
"result.47",1,4,1.386294,1,1.386294,1,0.8,20,1.1710674200623,2.18230424215239,1.57141642450099,0.88115244240766,0.604655762931293,1.20934482456596,1.01978122008291,0.793522557102277,21.1623437792088
"result.48",1,4,1.386294,1,1.386294,1,0.8,20,2.22985352421197,2.36520329577697,1.40538265135669,0.977531136684604,1.06127377354034,0.685519172145107,0.984012318534263,0.821624853305969,21.1068759789223
"result.49",1,4,1.386294,1,1.386294,1,0.8,20,1.8573674196914,2.46838902351331,1.60214756031319,0.792481563995262,0.715229791182611,0.993380707061961,1.00579292642846,0.809179034465566,18.5719275242145
"result.50",1,4,1.386294,1,1.386294,1,0.8,20,1.13630709923575,2.5106691783831,1.61804770446285,1.05242463922255,0.54570233283819,1.24560847817283,1.01753790179966,0.770308044607084,20.1915062617848
